Diseases,x0_ acidity,x0_ back_pain,x0_ bladder_discomfort,x0_ breathlessness,x0_ burning_micturition,x0_ chest_pain,x0_ chills,x0_ constipation,x0_ continuous_sneezing,x0_ cough,x0_ cramps,x0_ fatigue,x0_ headache,x0_ high_fever,x0_ indigestion,x0_ joint_pain,x0_ mood_swings,x0_ muscle_wasting,x0_ muscle_weakness,x0_ neck_pain,x0_ pain_during_bowel_movements,x0_ patches_in_throat,x0_ pus_filled_pimples,x0_ shivering,x0_ skin_rash,x0_ stiff_neck,x0_ stomach_pain,x0_ sunken_eyes,x0_ vomiting,x0_ weakness_in_limbs,x0_ weight_gain,x0_ weight_loss,x0_ yellowish_skin,x0_itching,x1_ abdominal_pain,x1_ acidity,x1_ anxiety,x1_ blackheads,x1_ bladder_discomfort,x1_ blister,x1_ breathlessness,x1_ bruising,x1_ chest_pain,x1_ chills,x1_ cold_hands_and_feets,x1_ cough,x1_ cramps,x1_ dehydration,x1_ dizziness,x1_ fatigue,x1_ foul_smell_of urine,x1_ headache,x1_ high_fever,x1_ indigestion,x1_ joint_pain,x1_ knee_pain,x1_ lethargy,x1_ loss_of_appetite,x1_ mood_swings,x1_ nausea,x1_ neck_pain,x1_ nodal_skin_eruptions,x1_ pain_during_bowel_movements,x1_ pain_in_anal_region,x1_ patches_in_throat,x1_ pus_filled_pimples,x1_ restlessness,x1_ shivering,x1_ skin_peeling,x1_ skin_rash,x1_ stiff_neck,x1_ stomach_pain,x1_ sunken_eyes,x1_ sweating,x1_ swelling_joints,x1_ ulcers_on_tongue,x1_ vomiting,x1_ weakness_in_limbs,x1_ weakness_of_one_body_side,x1_ weight_gain,x1_ weight_loss,x1_ yellowish_skin,x2_ abdominal_pain,x2_ altered_sensorium,x2_ anxiety,x2_ blackheads,x2_ blister,x2_ bloody_stool,x2_ blurred_and_distorted_vision,x2_ breathlessness,x2_ bruising,x2_ burning_micturition,x2_ chest_pain,x2_ chills,x2_ cold_hands_and_feets,x2_ continuous_feel_of_urine,x2_ cough,x2_ dark_urine,x2_ dehydration,x2_ diarrhoea,x2_ dischromic _patches,x2_ dizziness,x2_ extra_marital_contacts,x2_ fatigue,x2_ foul_smell_of urine,x2_ headache,x2_ high_fever,x2_ hip_joint_pain,x2_ joint_pain,x2_ knee_pain,x2_ lethargy,x2_ loss_of_appetite,x2_ loss_of_balance,x2_ mood_swings,x2_ movement_stiffness,x2_ nausea,x2_ neck_pain,x2_ nodal_skin_eruptions,x2_ obesity,x2_ pain_in_anal_region,x2_ red_sore_around_nose,x2_ restlessness,x2_ scurring,x2_ silver_like_dusting,x2_ skin_peeling,x2_ spinning_movements,x2_ stomach_pain,x2_ sweating,x2_ swelling_joints,x2_ swelling_of_stomach,x2_ ulcers_on_tongue,x2_ vomiting,x2_ watering_from_eyes,x2_ weakness_of_one_body_side,x2_ weight_loss,x2_ yellowish_skin,x3_ abdominal_pain,x3_ altered_sensorium,x3_ bloody_stool,x3_ blurred_and_distorted_vision,x3_ breathlessness,x3_ burning_micturition,x3_ chest_pain,x3_ continuous_feel_of_urine,x3_ cough,x3_ dark_urine,x3_ diarrhoea,x3_ dischromic _patches,x3_ distention_of_abdomen,x3_ dizziness,x3_ excessive_hunger,x3_ extra_marital_contacts,x3_ family_history,x3_ fatigue,x3_ headache,x3_ high_fever,x3_ hip_joint_pain,x3_ irregular_sugar_level,x3_ irritation_in_anus,x3_ lack_of_concentration,x3_ lethargy,x3_ loss_of_appetite,x3_ loss_of_balance,x3_ mood_swings,x3_ movement_stiffness,x3_ nausea,x3_ obesity,x3_ painful_walking,x3_ passage_of_gases,x3_ red_sore_around_nose,x3_ restlessness,x3_ scurring,x3_ silver_like_dusting,x3_ small_dents_in_nails,x3_ spinning_movements,x3_ spotting_ urination,x3_ sweating,x3_ swelling_joints,x3_ swelling_of_stomach,x3_ swollen_legs,x3_ vomiting,x3_ watering_from_eyes,x3_ weight_loss,x3_ yellow_crust_ooze,x3_ yellowing_of_eyes,x3_ yellowish_skin,,x4_ abdominal_pain,x4_ blurred_and_distorted_vision,x4_ breathlessness,x4_ chest_pain,x4_ cough,x4_ dark_urine,x4_ diarrhoea,x4_ distention_of_abdomen,x4_ dizziness,x4_ excessive_hunger,x4_ family_history,x4_ fatigue,x4_ headache,x4_ high_fever,x4_ history_of_alcohol_consumption,x4_ inflammatory_nails,x4_ internal_itching,x4_ irregular_sugar_level,x4_ irritation_in_anus,x4_ lack_of_concentration,x4_ lethargy,x4_ loss_of_appetite,x4_ loss_of_balance,x4_ mucoid_sputum,x4_ nausea,x4_ painful_walking,x4_ passage_of_gases,x4_ small_dents_in_nails,x4_ spotting_ urination,x4_ stiff_neck,x4_ sweating,x4_ swelling_joints,x4_ swollen_blood_vessels,x4_ swollen_legs,x4_ unsteadiness,x4_ yellow_crust_ooze,x4_ yellowing_of_eyes,x4_ yellowish_skin,,x5_ abdominal_pain,x5_ blurred_and_distorted_vision,x5_ breathlessness,x5_ chest_pain,x5_ constipation,x5_ dark_urine,x5_ depression,x5_ diarrhoea,x5_ dizziness,x5_ family_history,x5_ fast_heart_rate,x5_ fluid_overload,x5_ headache,x5_ high_fever,x5_ history_of_alcohol_consumption,x5_ inflammatory_nails,x5_ internal_itching,x5_ loss_of_appetite,x5_ malaise,x5_ mucoid_sputum,x5_ nausea,x5_ obesity,x5_ painful_walking,x5_ prominent_veins_on_calf,x5_ puffy_face_and_eyes,x5_ stiff_neck,x5_ sweating,x5_ swelled_lymph_nodes,x5_ swollen_blood_vessels,x5_ unsteadiness,x5_ yellowing_of_eyes,x5_ yellowish_skin,,x6_ abdominal_pain,x6_ blurred_and_distorted_vision,x6_ breathlessness,x6_ constipation,x6_ dark_urine,x6_ depression,x6_ diarrhoea,x6_ enlarged_thyroid,x6_ excessive_hunger,x6_ fast_heart_rate,x6_ fluid_overload,x6_ headache,x6_ irritability,x6_ loss_of_appetite,x6_ malaise,x6_ mild_fever,x6_ muscle_pain,x6_ nausea,x6_ obesity,x6_ phlegm,x6_ prominent_veins_on_calf,x6_ puffy_face_and_eyes,x6_ sweating,x6_ swelled_lymph_nodes,x6_ yellow_urine,x6_ yellowing_of_eyes,,x7_ abdominal_pain,x7_ brittle_nails,x7_ chest_pain,x7_ diarrhoea,x7_ drying_and_tingling_lips,x7_ enlarged_thyroid,x7_ excessive_hunger,x7_ increased_appetite,x7_ irritability,x7_ loss_of_appetite,x7_ malaise,x7_ mild_fever,x7_ muscle_pain,x7_ muscle_weakness,x7_ nausea,x7_ phlegm,x7_ sweating,x7_ swelled_lymph_nodes,x7_ visual_disturbances,x7_ yellow_urine,x7_ yellowing_of_eyes,,x8_ abdominal_pain,x8_ brittle_nails,x8_ chest_pain,x8_ diarrhoea,x8_ drying_and_tingling_lips,x8_ fast_heart_rate,x8_ increased_appetite,x8_ irritability,x8_ loss_of_appetite,x8_ malaise,x8_ mild_fever,x8_ muscle_weakness,x8_ pain_behind_the_eyes,x8_ phlegm,x8_ polyuria,x8_ slurred_speech,x8_ swelled_lymph_nodes,x8_ swollen_extremeties,x8_ throat_irritation,x8_ toxic_look_(typhos),x8_ visual_disturbances,x8_ yellowing_of_eyes,,x9_ abnormal_menstruation,x9_ acute_liver_failure,x9_ back_pain,x9_ belly_pain,x9_ depression,x9_ fast_heart_rate,x9_ irritability,x9_ malaise,x9_ mild_fever,x9_ muscle_pain,x9_ pain_behind_the_eyes,x9_ polyuria,x9_ receiving_blood_transfusion,x9_ red_spots_over_body,x9_ redness_of_eyes,x9_ rusty_sputum,x9_ slurred_speech,x9_ swollen_extremeties,x9_ throat_irritation,x9_ toxic_look_(typhos),x9_ yellowing_of_eyes,,x10_ abnormal_menstruation,x10_ acute_liver_failure,x10_ back_pain,x10_ belly_pain,x10_ coma,x10_ depression,x10_ irritability,x10_ malaise,x10_ muscle_pain,x10_ palpitations,x10_ receiving_blood_transfusion,x10_ receiving_unsterile_injections,x10_ red_spots_over_body,x10_ redness_of_eyes,x10_ rusty_sputum,x10_ sinus_pressure,x10_ swelled_lymph_nodes,x10_ yellowing_of_eyes,,x11_ abnormal_menstruation,x11_ coma,x11_ irritability,x11_ malaise,x11_ muscle_pain,x11_ palpitations,x11_ receiving_unsterile_injections,x11_ runny_nose,x11_ sinus_pressure,x11_ stomach_bleeding,x11_ swelled_lymph_nodes,,x12_ abnormal_menstruation,x12_ congestion,x12_ malaise,x12_ muscle_pain,x12_ phlegm,x12_ red_spots_over_body,x12_ runny_nose,x12_ stomach_bleeding,,x13_ chest_pain,x13_ congestion,x13_ phlegm,x13_ red_spots_over_body
Dimorphic hemmorhoids(piles),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Dimorphic hemmorhoids(piles),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Dimorphic hemmorhoids(piles),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Dimorphic hemmorhoids(piles),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
Heart attack,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0
